,CN,O,C,businessCategory,serialNumber,juristiction,issuer_CN,issuer_O,expired,notBefore,notAfter,verCode,time_collected
7771,www.viesverdes.cat,,,,,,R3,Let's Encrypt,False,b'20210503064635Z',b'20210801064635Z',0,1620581533.9776564
7772,warseer.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210415000000Z',b'20210714235959Z',0,1620581534.2856925
7773,*.higia.tech,,,,,,Amazon,Amazon,True,b'20190704000000Z',b'20200804120000Z',10,1620581534.483241
7774,newportplaintalk.com,,,,,,R3,Let's Encrypt,False,b'20210507114349Z',b'20210805114349Z',0,1620581535.0883286
7775,sweet-sinoussi.207-180-213-218.plesk.page,,,,,,Let's Encrypt Authority X3,Let's Encrypt,True,b'20200902081516Z',b'20201201081516Z',10,1620581535.3671994
7777,agenparfumshop.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210422000000Z',b'20210721235959Z',0,1620581538.3910298
7778,karmarama.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20200817080622Z',b'20210914131229Z',0,1620581539.631319
7779,www.cfoi.org.uk,,,,,,RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,False,b'20210109000000Z',b'20220109235959Z',0,1620581540.728798
7780,fidelco.org,,,,,,R3,Let's Encrypt,False,b'20210405190717Z',b'20210704190717Z',0,1620581541.070479
7781,ibs.org.pl,,,,,,www.lh.pl,LH.pl Sp. z o.o.,False,b'20200620072102Z',b'20210620072102Z',0,1620581541.3573642
7782,abo.academy,,,,,,R3,Let's Encrypt,False,b'20210423221232Z',b'20210722221232Z',0,1620581542.3225503
7783,tiger111hk.com,,,,,,R3,Let's Encrypt,False,b'20210421151041Z',b'20210720151041Z',0,1620581543.1950164
7784,tcpl.org,,,,,,R3,Let's Encrypt,False,b'20210330045333Z',b'20210628045333Z',0,1620581543.6869605
7785,enigma-dev.org,,US,,,,AlphaSSL CA - SHA256 - G2,GlobalSign nv-sa,False,b'20200207210154Z',b'20220212011519Z',0,1620581544.168274
7789,saunapeterburg.ru,,,,,,R3,Let's Encrypt,False,b'20210428050559Z',b'20210727050559Z',0,1620581546.1008558
7790,entertainmentvice.getinsurancechart.com,,,,,,entertainmentvice.getinsurancechart.com,,True,b'20171220060043Z',b'20181220060043Z',10,1620581546.504219
7793,fabio.com.ar,,,,,,R3,Let's Encrypt,False,b'20210430054113Z',b'20210729054113Z',0,1620581548.6028936
7794,nibbler.onebit.cz,ONEsolution s.r.o.,CZ,,,,ONEsolution Root CA,ONEsolution s.r.o.,False,b'20160308165034Z',b'20310309165034Z',19,1620581548.8442335
7796,*.cimbthai.com,CIMB Investment Bank Berhad,MY,,,,GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,False,b'20200929040103Z',b'20211031040103Z',21,1620581550.8232255
7797,www.tivibu.com.tr,TTNET A.S.,TR,,,,GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,False,b'20210215141110Z',b'20220319141110Z',0,1620581551.2501101
7798,rock-fest.com,,,,,,R3,Let's Encrypt,False,b'20210214072656Z',b'20210515072656Z',0,1620581553.769257
7800,rosefdn.org,,,,,,R3,Let's Encrypt,False,b'20210318103426Z',b'20210616103426Z',0,1620581554.58436
7801,fawnandforest.com,,,,,,R3,Let's Encrypt,False,b'20210406200206Z',b'20210705200206Z',0,1620581554.7995217
7802,lostsoulslosangeles.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20210218043919Z',b'20220218042245Z',0,1620581555.1458876
7803,rmk.ee,,,,,,R3,Let's Encrypt,False,b'20210408182417Z',b'20210707182417Z',0,1620581555.38861
7804,goicoechea.com.mx,,,,,,R3,Let's Encrypt,False,b'20210418231827Z',b'20210717231827Z',0,1620581555.9828963
7806,time2win.at,,,,,,R3,Let's Encrypt,False,b'20210403065943Z',b'20210702065943Z',0,1620581556.3137863
7807,thejambar.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20210120042415Z',b'20220221042415Z',0,1620581556.6576202
7808,*.cartoonnetworkasia.com,,,,,,Amazon,Amazon,False,b'20210305000000Z',b'20220403235959Z',0,1620581556.8744483
7809,www.spydialer.com,,,,,,Amazon,Amazon,False,b'20210128000000Z',b'20220225235959Z',0,1620581558.6056342
7810,lucire.com,,,,,,Amazon,Amazon,False,b'20210418000000Z',b'20220517235959Z',0,1620581559.2552953
7811,www.bcatoday.org,,,,,,R3,Let's Encrypt,False,b'20210313050745Z',b'20210611050745Z',0,1620581559.9511955
7812,sultanbeyliucakbileti.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20210318000000Z',b'20210616235959Z',0,1620581560.2623663
7814,*.tutlo.com,,,,,,Certum Domain Validation CA SHA2,Unizeto Technologies S.A.,False,b'20201029093452Z',b'20211029093452Z',0,1620581560.991864
7815,tookastudio.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210410000000Z',b'20210709235959Z',0,1620581561.3713431
7816,akit.ru,,,,,,R3,Let's Encrypt,False,b'20210316011059Z',b'20210614011059Z',0,1620581561.7797863
7817,akita.co.uk,AKITA SYSTEMS LIMITED,GB,Private Organization,03297540,,Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,False,b'20200218000000Z',b'20220222235959Z',0,1620581562.9811788
7818,1poezd.ru,,,,,,R3,Let's Encrypt,False,b'20210404123306Z',b'20210703123306Z',0,1620581563.210758
7820,topherchris.com,,,,,,R3,Let's Encrypt,False,b'20210316202604Z',b'20210614202604Z',0,1620581563.8348405
7823,autodiscover.ivy-style.com,,,,,,R3,Let's Encrypt,False,b'20210316180042Z',b'20210614180042Z',0,1620581565.153747
7824,*.fahren-lernen.de,Springer Fachmedien München GmbH,DE,,,,Starfield Secure Certificate Authority - G2,"Starfield Technologies, Inc.",False,b'20200325075416Z',b'20220325075416Z',0,1620581565.5252023
7826,pauliggroup.com,,,,,,Thawte TLS RSA CA G1,DigiCert Inc,False,b'20210427000000Z',b'20220427235959Z',0,1620581566.031252
7827,*.szecholid.ru,,,,,,R3,Let's Encrypt,False,b'20210322133941Z',b'20210620133941Z',0,1620581567.5308106
7828,siteremodeling.com,,,,,,R3,Let's Encrypt,False,b'20210427172809Z',b'20210726172809Z',0,1620581569.5176713
7829,*.alliancenet.org,,,,,,RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,False,b'20210505000000Z',b'20220505235959Z',0,1620581569.9636428
7830,yourglass.com,AGC GLASS EUROPE,BE,,,,Trusted Secure Certificate Authority 5,Corporation Service Company,False,b'20200505000000Z',b'20220407235959Z',0,1620581570.2001772
7831,*.7narabe.net,,,,,,R3,Let's Encrypt,False,b'20210420092559Z',b'20210719092559Z',0,1620581571.0305116
7833,maxiotzyv.ru,,,,,,Let's Encrypt Authority X3,Let's Encrypt,True,b'20191022081400Z',b'20200120081400Z',10,1620581571.7109241
7834,reidhoffman.org,,,,,,R3,Let's Encrypt,False,b'20210429044921Z',b'20210728044921Z',0,1620581572.9599667
7835,162.248.221.131,,,,,,GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,True,b'20160823141039Z',b'20170823141039Z',10,1620581573.4161708
7836,*.bombmanual.com,,,,,,Amazon,Amazon,False,b'20200423000000Z',b'20210523120000Z',0,1620581573.6000526
7837,oldmutualusa.us,,,,,,R3,Let's Encrypt,False,b'20210421014341Z',b'20210720014341Z',0,1620581573.9896605
7838,606studios.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210319000000Z',b'20210617235959Z',0,1620581575.604717
7839,gosoapbox.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210328000000Z',b'20210626235959Z',0,1620581576.010103
7840,oxgadgets.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210425000000Z',b'20210724235959Z',0,1620581576.4826145
7841,www.dirtygourmet.com,,,,,,GeoTrust TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,False,b'20200903000000Z',b'20211005000000Z',21,1620581577.0663273
7842,dnfl4949.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20210312000000Z',b'20210610235959Z',0,1620581577.814726
7843,www.marcelduchamp.net,,,,,,R3,Let's Encrypt,False,b'20210421083736Z',b'20210720083736Z',0,1620581578.1461725
7844,viw.be,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210312000000Z',b'20210610235959Z',0,1620581578.4963078
7845,*.nihon-ma.co.jp,Nihon M&A Center Inc.,JP,,,,GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,False,b'20200805025019Z',b'20211007015650Z',0,1620581579.6136215
7846,www.gantrisch.ch,,,,,,R3,Let's Encrypt,False,b'20210509003500Z',b'20210807003500Z',0,1620581579.8646114
7848,allahabadbank.com,,,,,,R3,Let's Encrypt,False,b'20210421191223Z',b'20210720191223Z',0,1620581580.9284387
7850,latinabloggersconnect.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",True,b'20210201000000Z',b'20210502235959Z',10,1620581584.893267
7851,*.alidemirci.com,,,,,,R3,Let's Encrypt,False,b'20210411140349Z',b'20210710140349Z',0,1620581586.9288788
7852,lisbonoasis.com,,,,,,R3,Let's Encrypt,False,b'20210330130646Z',b'20210628130646Z',0,1620581587.4700482
7854,icajobguarantee.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20200826163845Z',b'20211025164621Z',0,1620581588.7323956
7855,miltonindependent.com,,,,,,R3,Let's Encrypt,False,b'20210410111805Z',b'20210709111805Z',0,1620581589.2801566
7856,www.kineticsnoise.com,"KINETICS NOISE CONTROL, INC.",US,,,,Network Solutions OV Server CA 2,Network Solutions L.L.C.,False,b'20200727000000Z',b'20220822235959Z',0,1620581589.8772292
7857,resmush.it,,,,,,R3,Let's Encrypt,False,b'20210419210226Z',b'20210718210226Z',0,1620581590.0983193
7858,www.tenga-global.com,,,,,,Amazon,Amazon,False,b'20210417000000Z',b'20220516235959Z',0,1620581591.2581599
7859,propagation.fr,,,,,,R3,Let's Encrypt,False,b'20210325124438Z',b'20210623124438Z',0,1620581591.5119822
7860,*.pagehost.ru,,,,,,RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,False,b'20201005000000Z',b'20211006120000Z',0,1620581591.8139079
7861,bourgogne-tourisme.com,,,,,,R3,Let's Encrypt,False,b'20210504112838Z',b'20210802112838Z',0,1620581592.0449517
7862,*.rn.dk,Region Nordjylland,DK,,,,GeoTrust RSA CA 2018,DigiCert Inc,False,b'20210210000000Z',b'20220214235959Z',0,1620581592.235342
7863,funxperience.ru,,,,,,R3,Let's Encrypt,False,b'20210420031551Z',b'20210719031551Z',0,1620581592.5178382
7864,www.knizniklub.cz,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20190904000000Z',b'20210903235959Z',0,1620581593.7782176
7865,inmobiliariamifuturo.com,,,,,,R3,Let's Encrypt,False,b'20210414214358Z',b'20210713214358Z',0,1620581594.14885
7866,*.netshoes.com,NS2.COM INTERNET S.A.,BR,,,,DigiCert SHA2 Secure Server CA,DigiCert Inc,True,b'20180604000000Z',b'20190612120000Z',10,1620581596.0642948
7867,fondazionenicolatrussardi.com,,,,,,R3,Let's Encrypt,False,b'20210316110208Z',b'20210614110208Z',0,1620581596.4140422
7870,*.esendex.co.uk,,,,,,Amazon,Amazon,False,b'20210121000000Z',b'20220219235959Z',0,1620581598.1194158
7871,beyond-gdp.eu,,,,,,R3,Let's Encrypt,False,b'20210426021806Z',b'20210725021806Z',0,1620581598.2655537
7872,aquariumss.com,,,,,,R3,Let's Encrypt,False,b'20210430112652Z',b'20210729112652Z',0,1620581598.5370638
7873,babalamoud.com,,,,,,R3,Let's Encrypt,False,b'20210329015244Z',b'20210627015244Z',0,1620581599.1484704
7875,jcmelun.fr,,,,,,R3,Let's Encrypt,False,b'20210402105140Z',b'20210701105140Z',0,1620581602.1121616
7876,www.web.origenonline.es,,,,,,R3,Let's Encrypt,False,b'20210325131303Z',b'20210623131303Z',0,1620581603.273606
7878,lotr.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210319000000Z',b'20210617235959Z',0,1620581603.5346596
7880,canobie.com,,,,,,R3,Let's Encrypt,False,b'20210412171052Z',b'20210711171052Z',0,1620581603.8023872
7882,get-bride.net,,,,,,R3,Let's Encrypt,False,b'20210322091917Z',b'20210620091917Z',0,1620581604.6480408
7883,solidwebhost.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20200805034200Z',b'20210805034200Z',0,1620581605.0822928
7884,kloxong,Kloxo Next Generation,AU,,,,Kloxo NG,Kloxo Next Generation,False,b'20191230113027Z',b'20291227113027Z',19,1620581605.3251731
7885,oboitrade.ru,,,,,,Thawte RSA CA 2018,DigiCert Inc,False,b'20210427000000Z',b'20220427235959Z',0,1620581606.6396763
7886,www.gov.gr,,,,,,R3,Let's Encrypt,False,b'20210427113801Z',b'20210726113801Z',0,1620581606.9071608
7887,stormcarib.com,,,,,,R3,Let's Encrypt,False,b'20210329225602Z',b'20210627225602Z',0,1620581607.3159635
7888,kusolarcar.com,,,,,,R3,Let's Encrypt,False,b'20210320234052Z',b'20210618234052Z',0,1620581607.561016
7889,osloby.no,,,,,,R3,Let's Encrypt,False,b'20210415210718Z',b'20210714210718Z',0,1620581607.7557254
7890,lososcar.com,,,,,,R3,Let's Encrypt,False,b'20210427040128Z',b'20210726040128Z',0,1620581608.2949963
7891,bridgeofhopeinc.org,,,,,,R3,Let's Encrypt,False,b'20210427042823Z',b'20210726042823Z',0,1620581611.1804957
7892,mosaico-cem.it,,,,,,R3,Let's Encrypt,False,b'20210313075418Z',b'20210611075418Z',0,1620581611.4249082
7894,*.1-2-3.tv,1-2-3.tv GmbH,DE,,,,GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,False,b'20200619143931Z',b'20220801084155Z',0,1620581612.8711977
7895,laboratorium.net,,,,,,R3,Let's Encrypt,False,b'20210331231750Z',b'20210629231750Z',0,1620581613.3161016
7897,*.websterschools.org,Webster Central School District,US,,,,DigiCert SHA2 Secure Server CA,DigiCert Inc,False,b'20200212000000Z',b'20220302120000Z',0,1620581613.9605954
7898,lunarembassy.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210327000000Z',b'20210625235959Z',0,1620581614.8242915
7899,glenwoodnyc.com,,,,,,R3,Let's Encrypt,False,b'20210315222558Z',b'20210613222558Z',0,1620581615.299947
7900,www.homeexchange.com,,,,,,Amazon,Amazon,False,b'20210302000000Z',b'20220331235959Z',0,1620581616.0760932
7901,www.sdrep.org,,,,,,R3,Let's Encrypt,False,b'20210406112636Z',b'20210705112636Z',0,1620581616.6720853
7903,quazen.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,True,b'20191129000000Z',b'20201128235959Z',10,1620581617.3759842
7905,*.wealden.gov.uk,Wealden District Council,GB,,,,DigiCert SHA2 Secure Server CA,DigiCert Inc,False,b'20190716000000Z',b'20210922120000Z',0,1620581618.2993567
7907,mirabellabeauty.com,,,,,,R3,Let's Encrypt,False,b'20210408184357Z',b'20210707184357Z',0,1620581618.7305079
7909,secretcompass.com,,,,,,R3,Let's Encrypt,False,b'20210314112748Z',b'20210612112748Z',0,1620581621.0388763
7910,messehusum.de,,,,,,R3,Let's Encrypt,False,b'20210426141234Z',b'20210725141234Z',0,1620581621.2553048
7911,axinet.ru,,,,,,R3,Let's Encrypt,False,b'20210424124538Z',b'20210723124538Z',0,1620581621.52164
7912,officialbid.net,,,,,,officialbid.net,,True,b'20180610195858Z',b'20190610195858Z',10,1620581623.999659
7913,*.mosvodokanal.ru,MOSVODOKANAL AO,RU,,,,GeoTrust RSA CA 2018,DigiCert Inc,False,b'20210304000000Z',b'20220309235959Z',21,1620581624.4708903
7914,dargoole.net,,,,,,R3,Let's Encrypt,False,b'20210326084227Z',b'20210624084227Z',0,1620581624.6970344
7917,www.boydhomes.com,,,,,,R3,Let's Encrypt,False,b'20210316095051Z',b'20210614095051Z',0,1620581625.2743769
7918,ffpprobono.org,,,,,,R3,Let's Encrypt,False,b'20210323210037Z',b'20210621210037Z',0,1620581625.770272
7921,marketsource.com,,,,,,R3,Let's Encrypt,False,b'20210507142502Z',b'20210805142502Z',0,1620581628.90919
7922,dinnerly.com.au,,,,,,Amazon,Amazon,False,b'20200701000000Z',b'20210801120000Z',0,1620581630.132313
7924,*.risd.org,Richardson ISD,US,,,,Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,False,b'20210329000000Z',b'20220429235959Z',0,1620585258.7915735
7925,eatapp.co,,,,,,R3,Let's Encrypt,False,b'20210316230308Z',b'20210614230308Z',0,1620581631.7719283
7928,*.krankikom.de,,,,,,RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,False,b'20210415000000Z',b'20220516235959Z',0,1620581632.7095478
7929,megaserverlinks.com,,,,,,R3,Let's Encrypt,False,b'20210425063605Z',b'20210724063605Z',0,1620581633.2491515
7930,*.hisroom.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20200921203423Z',b'20211019131622Z',0,1620581633.799609
7933,fondovalle.it,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210321000000Z',b'20210619235959Z',0,1620581634.7714999
7934,shop-iq.ru,,,,,,COMODO RSA Domain Validation Secure Server CA,COMODO CA Limited,True,b'20181126000000Z',b'20191127235959Z',10,1620581635.1151211
7936,*.carpoly.com,嘉宝莉化工集团股份有限公司,CN,,,,GeoTrust CN RSA CA G1,DigiCert Inc,False,b'20190726000000Z',b'20210725120000Z',0,1620581636.3763375
7939,*.iwvwd.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20210503000000Z',b'20220503235959Z',0,1620581636.9687068
7940,sortfolio.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20201118000000Z',b'20211206235959Z',0,1620581638.668821
7941,*.blazebayley.net,,,,,,R3,Let's Encrypt,False,b'20210407014309Z',b'20210706014309Z',0,1620581639.5832655
7943,*.socialistworld.net,,,,,,Encryption Everywhere DV TLS CA - G1,DigiCert Inc,False,b'20200804000000Z',b'20210818120000Z',0,1620581641.1932733
7947,*.tunstall.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20201026164431Z',b'20211127164431Z',0,1620581642.7207768
7949,*.ukunsigned.tv,,,,,,R3,Let's Encrypt,False,b'20210423161500Z',b'20210722161500Z',0,1620581643.3641317
7951,webmail.realmarketingagency.com,,,,,,R3,Let's Encrypt,False,b'20210417070229Z',b'20210716070229Z',0,1620581644.5574884
7952,excelsia.edu.au,,,,,,R3,Let's Encrypt,False,b'20210324194815Z',b'20210622194815Z',0,1620581645.865499
7953,radiovera.ru,,,,,,R3,Let's Encrypt,False,b'20210331001234Z',b'20210629001234Z',0,1620581646.1411424
7954,mapstreetview.com,,,,,,R3,Let's Encrypt,False,b'20210407221936Z',b'20210706221936Z',0,1620581646.359733
7955,tilsimligomlekler.net,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210312000000Z',b'20210610235959Z',0,1620581646.7612734
7957,ramdajs.com,,,,,,R3,Let's Encrypt,False,b'20210430182125Z',b'20210729182125Z',0,1620581647.1206129
7958,familybox.ma,,,,,,R3,Let's Encrypt,False,b'20210317171839Z',b'20210615171839Z',0,1620585766.417585
7959,chambrette.net,,,,,,Encryption Everywhere DV TLS CA - G1,DigiCert Inc,False,b'20200814000000Z',b'20210815120000Z',0,1620581648.1922133
7960,wmr.fm,,,,,,R3,Let's Encrypt,False,b'20210406011336Z',b'20210705011336Z',0,1620581648.840717
7961,campusgrotto.com,,,,,,R3,Let's Encrypt,False,b'20210311142039Z',b'20210609142039Z',0,1620581649.4377944
7962,AveMaria.com,,,,,,RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,False,b'20201021000000Z',b'20211021235959Z',0,1620581649.9496562
7963,xn----7sbkhndiqkcfnt3p2ah.xn--p1ai,,,,,,Encryption Everywhere DV TLS CA - G1,DigiCert Inc,False,b'20201120000000Z',b'20211120235959Z',0,1620581650.3644853
7964,cleaning-validation.info,,,,,,R3,Let's Encrypt,False,b'20210411195702Z',b'20210710195702Z',0,1620581650.969229
7965,blicar.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210403000000Z',b'20210702235959Z',0,1620581651.6491203
7967,datadrivenlabs.io,,,,,,R3,Let's Encrypt,False,b'20210410181246Z',b'20210709181246Z',0,1620581652.0393045
7968,*.kurdistantribune.com,,,,,,R3,Let's Encrypt,False,b'20210505231423Z',b'20210803231423Z',0,1620581652.1626427
7969,gologiahkhorasan.ir,,,,,,gologiahkhorasan.ir,,True,b'20180411203206Z',b'20190411203206Z',10,1620581652.589771
7970,*.mansurfer.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20200511144652Z',b'20210711025900Z',0,1620581653.146632
7971,gait-trial.info,,,,,,R3,Let's Encrypt,False,b'20210325052904Z',b'20210623052904Z',0,1620581653.895549
7972,cayyas.co,,,,,,R3,Let's Encrypt,False,b'20210326161423Z',b'20210624161423Z',0,1620581654.127097
7973,kiute.com,,,,,,R3,Let's Encrypt,False,b'20210323145639Z',b'20210621145639Z',0,1620581654.2911024
7975,wavecast.io,,,,,,Amazon,Amazon,False,b'20200605000000Z',b'20210705120000Z',0,1620581655.289551
7977,*.24en.com,,,,,,Let's Encrypt Authority X3,Let's Encrypt,True,b'20200926081212Z',b'20201225081212Z',10,1620581656.6331308
7979,rent-a-car24.ru,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20190525000000Z',b'20210703235959Z',0,1620581657.6940768
7981,mail.namingdogs.com,,,,,,R3,Let's Encrypt,False,b'20210311091958Z',b'20210609091958Z',0,1620581658.642389
7982,www.musilac.com,,,,,,R3,Let's Encrypt,False,b'20210425010050Z',b'20210724010050Z',0,1620581659.989967
7984,libmonster.ru,,,,,,R3,Let's Encrypt,False,b'20210331124611Z',b'20210629124611Z',0,1620581661.615489
7986,cancerworld.net,,,,,,R3,Let's Encrypt,False,b'20210508020058Z',b'20210806020058Z',0,1620581661.9403918
7989,www.armsunlimited.com,,,,,,R3,Let's Encrypt,False,b'20210324074613Z',b'20210622074613Z',0,1620581662.6825705
7990,antabuse.run,,,,,,R3,Let's Encrypt,False,b'20210329060412Z',b'20210627060412Z',0,1620581663.2517147
7991,ebaypro.info,,,,,,R3,Let's Encrypt,False,b'20210405183334Z',b'20210704183334Z',0,1620581665.357912
7993,*.slamtec.com,,,,,,RapidSSL RSA CA 2018,DigiCert Inc,False,b'20200306000000Z',b'20220505120000Z',0,1620581666.482488
