,CN,O,C,businessCategory,serialNumber,juristiction,issuer_CN,issuer_O,expired,notBefore,notAfter,verCode,time_collected
3028,www.amakuzon.co.jp.husnaiqns.top,,,,,,R3,Let's Encrypt,0.0,b'20210412145145Z',b'20210711145145Z',0,1620479603.6077006
3046,xn--gmal-sya.com,,,,,,R3,Let's Encrypt,0.0,b'20210415164333Z',b'20210714164333Z',0,1620479603.8955402
3066,seductionlearning.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210211000000Z',b'20210512235959Z',0,1620479601.988225
3075,*.kourabiika.eu,,,,,,Actalis Domain Validation Server CA G3,Actalis S.p.A.,0.0,b'20200803085538Z',b'20210803085538Z',0,1620479602.0409324
3089,cpcalendars.fairauditors.com,,,,,,R3,Let's Encrypt,0.0,b'20210228041253Z',b'20210529041253Z',0,1620479603.2004533
3105,cpcalendars.artbyzan.com,,,,,,R3,Let's Encrypt,0.0,b'20210316193827Z',b'20210614193827Z',0,1620479602.9625518
3112,cpcalendars.vinssaimpex.com,,,,,,R3,Let's Encrypt,0.0,b'20210303174802Z',b'20210601174802Z',0,1620479603.5284553
3131,sancotradebd.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210410000000Z',b'20210709235959Z',0,1620479602.1330466
3138,ardatrzm.com,,,,,,R3,Let's Encrypt,0.0,b'20210314201645Z',b'20210612201645Z',0,1620479603.457977
3146,*.waca.tw,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20200309000000Z',b'20220309235959Z',0,1620479602.641629
3169,rguga.ro,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",1.0,b'20170704000000Z',b'20171002235959Z',10,1620479602.0796533
3173,webexcels.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210214000000Z',b'20210515235959Z',0,1620479602.1292312
3179,wallieget.com,,,,,,R3,Let's Encrypt,0.0,b'20210302225501Z',b'20210531225501Z',0,1620479603.7895072
3184,laserland.ge,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210319000000Z',b'20210617235959Z',0,1620479602.3919158
3185,shayamal.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210310000000Z',b'20210608235959Z',0,1620479603.773787
3192,hermesredirect.hermesmailing.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210415000000Z',b'20210714235959Z',0,1620479602.5945868
3212,davidlowpa.com,,,,,,R3,Let's Encrypt,0.0,b'20210303172602Z',b'20210601172602Z',0,1620479602.1049786
3253,*.villasalento.puglia.it,,,,,,Actalis Domain Validation Server CA G3,Actalis S.p.A.,0.0,b'20210130050523Z',b'20220302050523Z',0,1620479603.8097003
3255,meghasot.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210413000000Z',b'20210712235959Z',0,1620479602.8583145
3262,xianzns.com,,,,,,R3,Let's Encrypt,1.0,b'20210205094244Z',b'20210506094244Z',0,1620479603.398136
3279,zonasegura-creditos-interbank.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210306000000Z',b'20220306235959Z',0,1620479602.9452353
3289,metamaskwallets.live,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210322000000Z',b'20220322235959Z',0,1620479603.2131755
3291,www.amazon-check-co-jp.j5v.top,,,,,,R3,Let's Encrypt,0.0,b'20210404184750Z',b'20210703184750Z',0,1620479602.5496266
3294,psservices.runescape.com-fn.ru,,,,,,R3,Let's Encrypt,0.0,b'20210419113656Z',b'20210718113656Z',0,1620479603.1789646
3302,jaccs.co.jp.rldfn.com,,,,,,R3,Let's Encrypt,0.0,b'20210419153926Z',b'20210718153926Z',0,1620479603.046016
3331,unimelb.us,,,,,,R3,Let's Encrypt,0.0,b'20210411180054Z',b'20210710180054Z',0,1620479603.409294
3334,www.portal.betelhost.com.br,,,,,,R3,Let's Encrypt,0.0,b'20210329042227Z',b'20210627042227Z',0,1620479603.0490844
3340,sahuka.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210418000000Z',b'20210717235959Z',0,1620479603.0936053
3352,*.adsbusinesscampaingscoupons.com,,,,,,R3,Let's Encrypt,0.0,b'20210414174701Z',b'20210713174701Z',0,1620479603.4558623
3365,kjsa.com,,,,,,R3,Let's Encrypt,0.0,b'20210303203904Z',b'20210601203904Z',0,1620479603.1226785
3372,castletrustukonline.com,,,,,,R3,Let's Encrypt,0.0,b'20210319142605Z',b'20210617142605Z',0,1620479602.4019353
3373,*.lizzweightwatchers.com,,,,,,R3,Let's Encrypt,0.0,b'20210417041906Z',b'20210716041906Z',0,1620479603.450567
3379,bookersbridge.com,,,,,,R3,Let's Encrypt,0.0,b'20210213072701Z',b'20210514072701Z',0,1620479603.2334647
3404,www.aimazon.co-jp-qtfr8du0l9s7.buzz,,,,,,R3,Let's Encrypt,0.0,b'20210419173147Z',b'20210718173147Z',0,1620479603.3958902
3407,cpcalendars.nelsonjustus.com.br,,,,,,R3,Let's Encrypt,0.0,b'20210220113434Z',b'20210521113434Z',0,1620479603.8135355
3414,www.winnice.com.tr,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20200816000000Z',b'20210816235959Z',0,1620479603.4058201
3423,*.few55.com,,,,,,R3,Let's Encrypt,0.0,b'20210331155919Z',b'20210629155919Z',0,1620479603.0517764
3434,www.superskyfly.junkgorge.com,,,,,,R3,Let's Encrypt,0.0,b'20210330152050Z',b'20210628152050Z',0,1620479603.0201588
3444,festivo.fi,,,,,,R3,Let's Encrypt,0.0,b'20210405050347Z',b'20210704050347Z',0,1620479602.5296078
3478,uniswapv2.morpheuscommunity.net,,,,,,Encryption Everywhere DV TLS CA - G1,DigiCert Inc,0.0,b'20200922000000Z',b'20210923120000Z',0,1620479603.1751025
3490,southernpacker.co.in,,,,,,R3,Let's Encrypt,0.0,b'20210419150157Z',b'20210718150157Z',0,1620479603.6473937
3491,dtiblog.com,,,,,,R3,Let's Encrypt,0.0,b'20210303220300Z',b'20210601220300Z',0,1620479602.6626914
3493,*.s3-ap-southeast-1.amazonaws.com,"Amazon.com, Inc.",US,,,,DigiCert Baltimore CA-2 G2,DigiCert Inc,0.0,b'20200827000000Z',b'20210901120000Z',0,1620479603.6260898
3494,dhxzmn.vip,,,,,,R3,Let's Encrypt,0.0,b'20210417105143Z',b'20210716105143Z',0,1620479603.9014413
3530,www.c-jp.cc,,,,,,R3,Let's Encrypt,0.0,b'20210417025022Z',b'20210716025022Z',0,1620479602.6817005
3547,gstsuvidhakhammam.in,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210329000000Z',b'20210627235959Z',0,1620479603.8516333
3555,saiprofit.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20200522000000Z',b'20210522235959Z',0,1620479603.2549863
3567,smilenewyork.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0.0,b'20200724204404Z',b'20220207165802Z',0,1620479603.4896388
3579,satkaniaiit.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",1.0,b'20210119000000Z',b'20210419235959Z',0,1620479603.4415917
3602,cpcalendars.orquestaloshispanos.com,,,,,,R3,Let's Encrypt,0.0,b'20210319211911Z',b'20210617211911Z',0,1620479602.3609178
3609,chuyennghiep.vn,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210406000000Z',b'20220406235959Z',0,1620479601.9985545
3614,www.aapdshop.com,,,,,,R3,Let's Encrypt,0.0,b'20210415035501Z',b'20210714035501Z',0,1620479602.0904584
3615,mail.el32.com,,,,,,R3,Let's Encrypt,0.0,b'20210226204408Z',b'20210527204408Z',0,1620479603.190699
3666,*.siteserversolutions.com,,,,,,Amazon,Amazon,0.0,b'20201221000000Z',b'20220119235959Z',0,1620479602.757048
3683,vocalcoachingbysloane.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210401000000Z',b'20210630235959Z',0,1620479603.710902
3688,www.amazon.co-jp.aabuqnduqun.top,,,,,,R3,Let's Encrypt,0.0,b'20210416205107Z',b'20210715205107Z',0,1620479602.0618021
3695,control-infotech.com,,,,,,Starfield Secure Certificate Authority - G2,"Starfield Technologies, Inc.",1.0,b'20190309210447Z',b'20210509044100Z',0,1620479602.4069998
3698,msautoteile.eu,,,,,,GeoTrust TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,0.0,b'20210330000000Z',b'20220329235959Z',0,1620479602.3245094
3711,samnetakademi.com.tr,,,,,,GoGetSSL RSA DV CA,GoGetSSL,0.0,b'20210221000000Z',b'20220324235959Z',0,1620479601.9805515
3717,www.broomesoho.ml,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210304000000Z',b'20210602235959Z',0,1620479603.0087755
3718,sardarpatelsevadal.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210321000000Z',b'20210619235959Z',0,1620479603.071015
3731,compliance-central.com,,,,,,R3,Let's Encrypt,0.0,b'20210316140210Z',b'20210614140210Z',0,1620479602.7712033
3740,pay.olx.pl.link-secure.net.ru,,,,,,R3,Let's Encrypt,0.0,b'20210416115801Z',b'20210715115801Z',0,1620479602.4976935
3742,www.ellenronaldskeene.com,,,,,,R3,Let's Encrypt,0.0,b'20210408234401Z',b'20210707234401Z',0,1620479603.8391848
3743,hebronlions.cf,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210317000000Z',b'20210615235959Z',0,1620479603.797577
3788,freshskinandbodyfairport.com,,,,,,R3,Let's Encrypt,0.0,b'20210319203340Z',b'20210617203340Z',0,1620479603.334359
3804,speedjobs.co.ke,,,,,,R3,Let's Encrypt,0.0,b'20210228223420Z',b'20210529223420Z',0,1620479603.7704258
3812,srnbc-update.com,,,,,,R3,Let's Encrypt,0.0,b'20210419161556Z',b'20210718161556Z',0,1620479603.8975873
3814,facebook.msk.ru,,,,,,R3,Let's Encrypt,0.0,b'20210417184233Z',b'20210716184233Z',0,1620479602.6073759
3830,ecolinklogistics.co.ke,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210405000000Z',b'20210704235959Z',0,1620479603.7673657
3847,www.slotsno.com,,,,,,R3,Let's Encrypt,1.0,b'20210205230055Z',b'20210506230055Z',21,1620479603.6477418
3848,sfr.provad.fr,,,,,,R3,Let's Encrypt,0.0,b'20210323190839Z',b'20210621190839Z',0,1620479602.0769477
3894,webmail.handmhealth.com,,,,,,R3,Let's Encrypt,0.0,b'20210312051350Z',b'20210610051350Z',0,1620479603.2690685
3895,www.fiberlinknetwork.com.br,,,,,,R3,Let's Encrypt,0.0,b'20210330030654Z',b'20210628030654Z',0,1620479602.8094993
3899,*.radforddoors.cl,,,,,,R3,Let's Encrypt,0.0,b'20210316022454Z',b'20210614022454Z',0,1620479603.909427
3904,plesk,"SWsoft, Inc.",US,,,,plesk,"SWsoft, Inc.",1.0,b'20070822040433Z',b'20080821040433Z',10,1620479603.7162623
3906,homeslistingagent-homeshopp.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210410000000Z',b'20220410235959Z',0,1620479603.6984315
3914,onlinebusservice.japjee.com,,,,,,onlinebusservice.japjee.com,,1.0,b'20190410122908Z',b'20200409122908Z',10,1620479603.4482486
3926,walletinterlink.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210321000000Z',b'20220321235959Z',0,1620479602.3137457
3947,facebook.com.marketplace-item18361-mobile.ppdautos.eu,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210217000000Z',b'20220217235959Z',0,1620479603.743344
3970,lickesggplant.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210413000000Z',b'20210712235959Z',0,1620479602.215623
3983,mail.thelovegarden.com.ph,,,,,,R3,Let's Encrypt,0.0,b'20210407054926Z',b'20210706054926Z',0,1620479602.555906
3987,brasilcooperativa.org.br,,,,,,R3,Let's Encrypt,0.0,b'20210401213413Z',b'20210630213413Z',0,1620479603.546837
3990,www.futboles.shop,,,,,,R3,Let's Encrypt,0.0,b'20210319013432Z',b'20210617013432Z',0,1620479603.858546
4000,sparkasse.scert-team.com,,,,,,R3,Let's Encrypt,0.0,b'20210401095947Z',b'20210630095947Z',0,1620479603.1397774
4022,bestofdance.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210319000000Z',b'20210617235959Z',0,1620479602.5766964
4028,bounce.aboutamazonprogram.buzz,,,,,,R3,Let's Encrypt,0.0,b'20210417125504Z',b'20210716125504Z',0,1620479602.4144893
4046,facebook.hrbureaugh.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210227000000Z',b'20210528235959Z',0,1620479603.5189288
4048,diskdr.fr,,,,,,R3,Let's Encrypt,0.0,b'20210321214702Z',b'20210619214702Z',0,1620479603.763185
4089,*.angetcusyomer.com,,,,,,R3,Let's Encrypt,0.0,b'20210417175023Z',b'20210716175023Z',0,1620479602.0848234
4092,guo.sileport.com,,,,,,R3,Let's Encrypt,0.0,b'20210419144336Z',b'20210718144336Z',0,1620479603.5828018
4153,house18.info,,,,,,R3,Let's Encrypt,0.0,b'20210302093040Z',b'20210531093040Z',0,1620479602.9544022
4156,moreinterestworg.gb.net,,,,,,R3,Let's Encrypt,0.0,b'20210307114204Z',b'20210605114204Z',0,1620479602.1466014
4185,amazon.co.jp.y2j3o8.com,,,,,,R3,Let's Encrypt,0.0,b'20210412070310Z',b'20210711070310Z',0,1620479603.2953389
4187,*.ms-365.net,,,,,,R3,Let's Encrypt,0.0,b'20210403142544Z',b'20210702142544Z',0,1620479602.9606419
4191,spreadshirt.xyz,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210312000000Z',b'20220312235959Z',0,1620479602.7691412
4234,cla2020gov.com,"Cloudflare, Inc.",US,,,,Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0.0,b'20201110000000Z',b'20211109235959Z',0,1620479603.4025226
4263,iamin.events,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210320000000Z',b'20210618235959Z',0,1620479602.0608618
4272,microsoftpasswordreactivation.com,,,,,,R3,Let's Encrypt,0.0,b'20210415095115Z',b'20210714095115Z',0,1620479603.5726461
4278,zhjbp.cn,,,,,,R3,Let's Encrypt,0.0,b'20210416004606Z',b'20210715004606Z',0,1620479603.7651844
4295,cpcontacts.rhinomultimedia.com,,,,,,R3,Let's Encrypt,0.0,b'20210309042303Z',b'20210607042303Z',0,1620479603.3328211
37,amazon.1jp.email,,,,,,R3,Let's Encrypt,0.0,b'20210420165928Z',b'20210719165928Z',0,1620479596.8307388
71,rakuten.co.jp.cmnc.buzz,,,,,,R3,Let's Encrypt,0.0,b'20210420145246Z',b'20210719145246Z',0,1620479596.2963839
106,www.secure-auth-leboncoin.com,,,,,,R3,Let's Encrypt,0.0,b'20210406221802Z',b'20210705221802Z',0,1620479595.702711
107,www.dropbox.com.safe-browsing.de,,,,,,R3,Let's Encrypt,0.0,b'20210414101854Z',b'20210713101854Z',0,1620479596.4736083
137,seoessence.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210415000000Z',b'20210714235959Z',0,1620479595.6381216
146,printtoner.com.mx,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",1.0,b'20210204000000Z',b'20210505235959Z',0,1620479596.3270738
196,wellboreng.com,,,,,,R3,Let's Encrypt,0.0,b'20210416150148Z',b'20210715150148Z',0,1620479596.6576302
209,rizkyinterior.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210216000000Z',b'20210517235959Z',0,1620479596.4330924
220,leboncoin-paiement.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210206000000Z',b'20220206235959Z',0,1620479596.8451343
221,lu-shared01.dapanel.net,,,,,,R3,Let's Encrypt,0.0,b'20210228172007Z',b'20210529172007Z',0,1620479595.684774
263,bounce.toamazoncardsafe.buzz,,,,,,R3,Let's Encrypt,0.0,b'20210419224422Z',b'20210718224422Z',0,1620479597.5216396
269,www.ip.rakuten.1ex.info,,,,,,R3,Let's Encrypt,0.0,b'20210418174254Z',b'20210717174254Z',0,1620479596.5908587
275,paytheinput.toamazonsafari.buzz,,,,,,R3,Let's Encrypt,0.0,b'20210420150631Z',b'20210719150631Z',0,1620479595.8897653
279,koenschoors.be,,,,,,R3,Let's Encrypt,0.0,b'20210320120048Z',b'20210618120048Z',0,1620479595.900003
291,eye-lucir.com,,,,,,R3,Let's Encrypt,0.0,b'20210305141830Z',b'20210603141830Z',0,1620479596.6418183
336,webuypure.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210418000000Z',b'20210717235959Z',0,1620479597.3491123
364,poczta.pl-buyedorder.xyz,,,,,,R3,Let's Encrypt,0.0,b'20210420085446Z',b'20210719085446Z',0,1620479597.2183275
380,tpsservices.runescape.com-mv.ru,,,,,,R3,Let's Encrypt,0.0,b'20210419203422Z',b'20210718203422Z',0,1620479595.6488497
397,flashfilewithoutpassword.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210410000000Z',b'20210709235959Z',0,1620479597.065234
448,vodafonenotice.com,,,,,,R3,Let's Encrypt,0.0,b'20210402041201Z',b'20210701041201Z',0,1620479595.6657577
472,cardology.club,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210418000000Z',b'20210717235959Z',0,1620479596.5744138
486,unix10a.ixirhost.com,,,,,,R3,Let's Encrypt,0.0,b'20210410085115Z',b'20210709085115Z',0,1620479595.8137434
491,*.protelesis.cl,,,,,,R3,Let's Encrypt,0.0,b'20210308004851Z',b'20210606004851Z',0,1620479596.8390474
551,znanom-official.serveftp.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210420000000Z',b'20210719235959Z',0,1620479596.8480144
556,anazom.userloginjp.top,,,,,,R3,Let's Encrypt,0.0,b'20210419125054Z',b'20210718125054Z',0,1620479596.442821
613,signin-nutzername6526598.de,,,,,,GeoTrust TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,0.0,b'20210205000000Z',b'20220204235959Z',0,1620479595.7216046
615,webdisk.churchtutors.com,,,,,,R3,Let's Encrypt,0.0,b'20210215184143Z',b'20210516184143Z',0,1620479595.7935019
632,cpcalendars.joingrupwa.dewasa.gift-claims.com,,,,,,R3,Let's Encrypt,0.0,b'20210412215704Z',b'20210711215704Z',0,1620479597.2556193
638,vodafone.bill-default.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210420000000Z',b'20220420235959Z',0,1620479595.9382527
643,perrinlamb.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210330000000Z',b'20210628235959Z',0,1620479595.7309008
668,generators.home-garden-itmc65o2398l576.llc65o2398l5.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210419000000Z',b'20220419235959Z',0,1620479597.080775
696,amaouen.593egf.cn,,,,,,R3,Let's Encrypt,0.0,b'20210420084945Z',b'20210719084945Z',0,1620479596.4112637
722,e-learningmialmaarifmrk.sch.id,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",1.0,b'20210204000000Z',b'20210505235959Z',0,1620479596.85437
750,amonazongoizmbfkoiur.top,,,,,,R3,Let's Encrypt,0.0,b'20210420063633Z',b'20210719063633Z',0,1620479595.9951012
762,projec.arq.br,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210322000000Z',b'20210620235959Z',0,1620479596.8659792
780,updateiediately.toamazoncardsafari.buzz,,,,,,R3,Let's Encrypt,0.0,b'20210420155429Z',b'20210719155429Z',0,1620479595.8749807
790,campusnation.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210318000000Z',b'20210616235959Z',0,1620479596.3686578
810,amoazn.co.jp.rdzrb.com,,,,,,R3,Let's Encrypt,0.0,b'20210420154405Z',b'20210719154405Z',0,1620479595.9837413
811,check-japan-amazon.jo1.top,,,,,,R3,Let's Encrypt,0.0,b'20210419131434Z',b'20210718131434Z',0,1620479595.8032413
813,giguideut.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0.0,b'20201207124432Z',b'20211207175826Z',0,1620479595.9766738
887,review79y53-ref82.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210314000000Z',b'20220314235959Z',0,1620479595.7069378
906,52-237-175-8.cprapid.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210420000000Z',b'20220420235959Z',0,1620479596.868896
940,planotek.com,,,,,,R3,Let's Encrypt,0.0,b'20210407101544Z',b'20210706101544Z',0,1620479596.052612
959,cpanel.party-ml91.duckdns.org,,,,,,R3,Let's Encrypt,0.0,b'20210419153139Z',b'20210718153139Z',0,1620479597.069816
969,www.hrmdemo.zewiagroup.com,,,,,,R3,Let's Encrypt,0.0,b'20210326140014Z',b'20210624140014Z',0,1620479595.5987241
978,amaozn.co.jp.dxykbyu.cn,,,,,,R3,Let's Encrypt,0.0,b'20210419174245Z',b'20210718174245Z',0,1620479595.6189249
979,misionario.org,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210209000000Z',b'20210510235959Z',0,1620479596.003589
1141,roadgo.co.uk,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210314000000Z',b'20210612235959Z',0,1620479596.9229562
1163,www.alibiwine.co,,,,,,R3,Let's Encrypt,1.0,b'20210120233840Z',b'20210420233840Z',0,1620479595.9972663
1201,xtendpro.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0.0,b'20210210155419Z',b'20220314155419Z',0,1620479596.846899
1265,actualizacionesmovilesenlinea-viabcpbeta.atschihuahua.com,,,,,,R3,Let's Encrypt,0.0,b'20210305165258Z',b'20210603165258Z',0,1620479595.5973852
1278,checking-my-account.mixh.jp,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210330000000Z',b'20210628235959Z',0,1620479596.2950695
1283,basuki.com,,,,,,Let's Encrypt Authority X3,Let's Encrypt,1.0,b'20180731192945Z',b'20181029192945Z',10,1620479595.7541394
1288,olx.pl-savedorder.shop,,,,,,R3,Let's Encrypt,0.0,b'20210419201135Z',b'20210718201135Z',0,1620479595.6922946
1297,balancedcomfort.com,,,,,,R3,Let's Encrypt,0.0,b'20210413225335Z',b'20210712225335Z',0,1620479596.2727447
1302,www-cr-mufg-jp.singsts222n.vip,,,,,,R3,Let's Encrypt,0.0,b'20210420003832Z',b'20210719003832Z',0,1620479595.670232
1309,optica-panorama.com,,,,,,R3,Let's Encrypt,0.0,b'20210419221337Z',b'20210718221337Z',0,1620479597.1693995
1314,backtobondi.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210416000000Z',b'20210715235959Z',0,1620479597.447285
1322,or-frservice.3eclv.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210418000000Z',b'20210717235959Z',0,1620479597.2022088
1354,hermessupport-redelivery.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210419000000Z',b'20220419235959Z',0,1620479595.7660832
1365,*.nq.pl,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210416000000Z',b'20220516235959Z',0,1620479595.6883597
1370,pembelokiran-facebook.duckdns.org,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210419000000Z',b'20210718235959Z',0,1620479597.1522539
1371,*.my.webex.com,"Cisco Systems, Inc.",US,,,,HydrantID SSL CA G3,HydrantID (Avalanche Cloud Corporation),0.0,b'20201106225931Z',b'20211106230900Z',0,1620479596.311424
